Year,MU.Name,Location,River.condition.Category,Stream.Name,Affiliation,Collection.Method,Rec.Date,Reach,Rec.Sex,Carc.Cond,Percent.Spawn,POH,Rec.Adipose,Clip.Condition,Pred.Affected,Recovery.Comments,Scalebook.Num,Row.Num,Scale.File,Gilbert.Rich.Age.Scale,European.Age.Scale,Partial.Age.Scale,Otolith.Samples,Otolith.Vial.Num
2017,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2017-09-12,5,M,1,NA,53.8,P,NA,,OTOLITH #47,13482,2,ch2017-0418,42,1.2,,Y,47
2017,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2017-09-13,6,M,1,NA,62.1,P,NA,,OTOLITH #48,13482,3,ch2017-0418,2M,M2,RG,Y,48
2017,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2017-09-13,6,M,1,NA,54.7,P,NA,,OTOLITH #49,13482,4,ch2017-0418,42,1.2,,Y,49
2017,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2017-09-13,6,F,1,100,66,P,NA,,OTOLITH #50,13482,5,ch2017-0418,52,1.3,,Y,50
2017,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2017-09-13,6,F,2,0,65.3,P,NA,,OTOLITH #51,13483,1,ch2017-0419,52,1.3,,Y,51
2017,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2017-09-13,6,F,1,100,64.1,P,NA,,OTOLITH #52,13483,2,ch2017-0419,52,1.3,,Y,52
2017,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2017-09-13,6,F,1,100,64.3,P,NA,,OTOLITH #53,13483,3,ch2017-0419,52,1.3,,Y,53
2017,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2017-09-13,6,F,3,100,68.3,P,NA,,OTOLITH #54,13483,4,ch2017-0419,3M,M3,RG,Y,54
2017,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2017-09-13,6,F,1,100,62,P,NA,,OTOLITH #55,13483,5,ch2017-0419,52,1.3,,Y,55
2017,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2017-09-13,7,F,1,100,69,P,NA,,OTOLITH #57,13484,1,ch2017-0419,52,1.3,,Y,57
2017,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2017-09-13,7,F,1,100,60.5,P,NA,,"OTOLITH #58, PREDATOR AFFECTED",13484,2,ch2017-0419,52,1.3,,Y,58
2017,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2017-09-13,7,F,1,100,52,P,NA,,OTOLITH #59,13484,3,ch2017-0419,42,1.2,,Y,59
2017,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2017-09-13,7,M,1,NA,55.5,P,NA,,OTOLITH #60,13484,4,ch2017-0419,42,1.2,,Y,60
2017,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2017-09-13,7,F,1,0,61.7,P,NA,,OTOLITH #61,13484,5,ch2017-0419,42,1.2,,Y,61
2017,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2017-09-13,8,M,2,NA,58.4,P,NA,,OTOLITH #62,13485,1,ch2017-0419,52,1.3,,Y,62
2017,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2017-09-13,4,M,1,NA,68.5,P,NA,,,13464,5,ch2017-0418,62,1.4,,,
2017,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2017-09-13,4,M,1,NA,77.4,P,NA,,,8529,1,#N/A,,,,,
2017,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2017-09-13,4,M,1,NA,77,P,NA,,,8529,2,#N/A,,,,,
2017,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2017-09-13,4,M,1,NA,51.4,P,NA,,,8529,3,#N/A,,,,,
2017,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2017-09-13,4,F,1,100,64.7,P,NA,,,8529,4,#N/A,,,,,
2017,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2017-09-14,3,F,1,100,67.9,P,NA,,OTOLITH #63,8529,5,#N/A,,,,Y,63
2017,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2017-09-14,3,F,1,100,73.4,P,NA,,OTOLITH #64,13485,2,ch2017-0419,52,1.3,,Y,64
2017,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2017-09-14,3,F,1,100,62.7,P,NA,,OTOLITH #65,13485,3,ch2017-0419,52,1.3,,Y,65
2017,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2017-09-14,4,F,1,100,66.7,P,NA,,OTOLITH #66,13485,4,ch2017-0419,42,1.2,,Y,66
2017,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2017-09-14,4,F,1,100,75.9,P,NA,,OTOLITH# 67,13485,5,ch2017-0419,52,1.3,,Y,67
2017,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2017-09-14,4,F,2,100,72.2,P,NA,,OTOLITH #68,20729,1,ch2017-0419,3M,M3,RG,Y,68
2017,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2017-09-14,4,F,1,100,74.8,P,NA,,OTOLITH #69,20729,2,ch2017-0419,62,1.4,,Y,69
2017,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2017-09-14,4,F,1,100,58.7,P,NA,,OTOLITH #70,20729,3,ch2017-0419,42,1.2,,Y,70
2017,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2017-09-14,4,F,1,100,70.6,P,NA,,OTOLITH #71,20729,4,ch2017-0419,52,1.3,,Y,71
2017,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2017-09-14,4,M,1,NA,77.9,P,NA,,OTOLITH #72,20729,5,ch2017-0419,52,1.3,,Y,72
2017,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2017-09-14,4,F,1,100,66.1,P,NA,,OTOLITH #73,20730,1,ch2017-0419,52,1.3,,Y,73
2017,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2017-09-14,4,F,2,0,61.1,P,NA,,OTOLITH #74,20730,2,ch2017-0419,42,1.2,,Y,74
2017,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2017-09-14,4,F,1,100,67,P,NA,,OTOLITH #75,20730,3,ch2017-0419,52,1.3,,Y,75
2017,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2017-09-14,4,M,1,NA,63.9,P,NA,,OTOLITH #76,20730,4,ch2017-0419,52,1.3,,Y,76
2017,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2017-09-14,4,M,1,NA,46.4,P,NA,,OTOLITH #77,20730,5,ch2017-0419,31,0.2,,Y,77
2017,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2017-09-14,4,F,1,100,67.8,P,NA,,OTOLITH #78,20732,1,ch2017-0419,52,1.3,,Y,78
2017,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2017-09-14,5,F,1,100,63.3,P,NA,,OTOLITH #81,20732,2,ch2017-0419,52,1.3,,Y,81
2017,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2017-09-14,4,M,1,NA,61.1,P,NA,,,8530,1,#N/A,,,,,
2017,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2017-09-14,4,M,1,NA,56.1,P,NA,,,8530,2,#N/A,,,,,
2017,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2017-09-15,6,M,2,NA,61.5,P,NA,,OTOLITH #82,8530,3,#N/A,,,,Y,82
2017,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2017-09-15,6,M,1,NA,75.6,P,NA,,OTOLITH #83,8530,4,#N/A,,,,Y,83
2017,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2017-09-15,6,F,1,100,63.2,P,NA,,OTOLITH #84,8530,5,#N/A,,,,Y,84
2017,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2017-09-15,6,F,3,NK,69.9,P,NA,,"OTOLITH #85, PREDATOR AFFECTED",20732,3,ch2017-0419,52,1.3,,Y,85
2017,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2017-09-15,6,F,1,0,64.8,P,NA,,OTOLITH #86,20732,4,ch2017-0419,52,1.3,,Y,86
2017,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2017-09-15,6,M,1,NA,69.8,P,NA,,OTOLITH #87,20732,5,ch2017-0419,52,1.3,,Y,87
2017,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2017-09-15,7,M,2,NA,66.4,P,NA,,OTOLITH #88,20733,1,ch2017-0419,52,1.3,,Y,88
2017,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2017-09-15,7,F,2,NK,70.4,P,NA,,"OTOLITH #89, PREDATOR AFFECTED",20733,2,ch2017-0419,52,1.3,,Y,89
2017,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2017-09-15,7,F,2,100,68.9,P,NA,,OTOLITH #90,20733,3,ch2017-0419,42,1.2,,Y,90
2017,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2017-09-15,7,M,1,NA,75.8,P,NA,,OTOLITH #91,20733,4,ch2017-0419,52,1.3,,Y,91
2017,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2017-09-15,7,F,1,0,67,P,NA,,"OTOLITH #92, JAUNDICE COLOUR",20733,5,ch2017-0419,3M,M3,RG,Y,92
2017,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2017-09-15,7,M,1,NA,64.8,P,NA,,OTOLITH #93,20734,1,ch2017-0419,52,1.3,,Y,93
2017,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2017-09-15,8,M,1,NA,62.4,P,NA,,OTOLITH #94,20734,2,ch2017-0419,3M,M3,RG,Y,94
2017,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2017-09-16,3,F,1,100,69.2,P,NA,,OTOLITH #95,20734,3,ch2017-0419,4M,M4,RG,Y,95
2017,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2017-09-16,4,F,1,50,61.3,P,NA,,OTOLITH #96,20734,4,ch2017-0419,52,1.3,,Y,96
2017,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2017-09-16,4,F,1,100,66.5,P,NA,,OTOLITH #97,20734,5,ch2017-0419,3M,M3,RG,Y,97
2017,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2017-09-16,4,M,1,NA,51.2,P,NA,,OTOLITH #98,20735,1,ch2017-0419,42,1.2,,Y,98
2017,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2017-09-16,4,M,1,NA,75.2,P,NA,,OTOLITH #99,20735,2,ch2017-0419,52,1.3,,Y,99
2017,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2017-09-16,4,M,1,NA,56.5,P,NA,,OTOLITH #102,20735,3,ch2017-0419,42,1.2,,Y,102
2017,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2017-09-16,4,M,1,NA,54.7,P,NA,,OTOLITH #103,20735,4,ch2017-0419,42,1.2,,Y,103
2017,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2017-09-16,4,M,1,NA,57.1,P,NA,,OTOLITH #104,20735,5,ch2017-0419,42,1.2,,Y,104
2017,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2017-09-16,4,M,1,NA,73.1,P,NA,,OTOLITH #105,20736,1,ch2017-0419,52,1.3,,Y,105
2017,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2017-09-16,4,M,1,NA,71.2,P,NA,,OTOLITH #106,20736,2,ch2017-0419,52,1.3,,Y,106
2017,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2017-09-16,4,M,1,NA,58.4,P,NA,,OTOLITH #107,20736,3,ch2017-0419,42,1.2,,Y,107
2017,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2017-09-16,4,F,1,100,59.9,P,NA,,OTOLITH #108,20736,4,ch2017-0419,42,1.2,,Y,108
2017,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2017-09-16,4,F,1,100,62.9,P,NA,,OTOLITH #109,20736,5,ch2017-0419,52,1.3,,Y,109
2017,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2017-09-16,4,F,1,100,67.4,P,NA,,OTOLITH #110,20737,1,ch2017-0419,52,1.3,,Y,110
2017,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2017-09-16,5,M,3,NA,74.8,P,NA,,OTOLITH #111,20737,2,ch2017-0419,52,1.3,,Y,111
2017,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2017-09-16,5,M,1,NA,55.9,P,NA,,OTOLITH #112,20737,3,ch2017-0419,42,1.2,,Y,112
2017,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2017-09-16,5,M,3,NA,59.3,P,NA,,OTOLITH #113,20737,4,ch2017-0419,52,1.3,,Y,113
2017,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2017-09-16,5,F,1,100,54.8,P,NA,,OTOLITH #114,20737,5,ch2017-0419,S2,1F,RS,Y,114
2017,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2017-09-17,6,M,1,NA,49.4,P,NA,,,20738,1,ch2017-0419,42,1.2,,,
2017,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2017-09-17,6,M,2,NA,75,P,NA,,,20738,2,ch2017-0419,52,1.3,,,
2017,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2017-09-17,6,M,1,NA,75.7,P,NA,,,20738,3,ch2017-0419,42,1.2,,,
2017,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2017-09-17,6,M,2,NA,79,P,NA,,,20738,4,ch2017-0419,3M,M3,RG,,
2017,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2017-09-17,6,M,1,NA,60.3,P,NA,,,20738,5,ch2017-0419,42,1.2,,,
2017,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2017-09-17,6,M,3,NA,72,P,NA,,,13764,1,ch2017-0419,42,1.2,,,
2017,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2017-09-17,6,M,1,NA,66.2,P,NA,,,13764,2,ch2017-0419,52,1.3,,,
2017,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2017-09-17,6,M,1,NA,60.1,P,NA,,,13764,3,ch2017-0419,3M,M3,RG,,
2017,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2017-09-17,6,F,1,100,64.4,P,NA,,,13764,4,ch2017-0419,52,1.3,,,
2017,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2017-09-17,6,F,1,100,67,P,NA,,,13764,5,ch2017-0419,52,1.3,,,
2017,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2017-09-17,6,F,1,100,64.2,P,NA,,,13765,1,ch2017-0419,62,1.4,,,
2017,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2017-09-17,6,F,2,100,66,P,NA,,,13765,2,ch2017-0419,52,1.3,,,
2017,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2017-09-17,6,F,1,100,75,P,NA,,,13765,3,ch2017-0419,62,1.4,,,
2017,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2017-09-17,6,F,1,100,66.5,P,NA,,,13765,4,ch2017-0419,52,1.3,,,
2017,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2017-09-17,6,M,1,NA,59.9,P,NA,,,13765,5,ch2017-0419,52,1.3,,,
2017,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2017-09-17,6,F,1,100,62.8,P,NA,,,13767,1,ch2017-0419,42,1.2,,,
2017,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2017-09-17,7,F,1,100,61.4,P,NA,,,13767,2,ch2017-0419,42,1.2,,,
2017,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2017-09-18,3,F,1,100,63.2,P,NA,,OTOLITH #117,13767,3,ch2017-0419,42,1.2,,Y,117
2017,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2017-09-18,4,M,1,NA,59.5,P,NA,,OTOLITH #122,13767,4,ch2017-0419,42,1.2,,Y,122
2017,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2017-09-18,4,F,1,100,68.2,P,NA,,OTOLITH #123,13767,5,ch2017-0419,52,1.3,,Y,123
2017,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2017-09-18,4,F,1,100,63.3,P,NA,,OTOLITH #124,13769,1,ch2017-0418,52,1.3,,Y,124
2017,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2017-09-18,4,M,2,NA,67.4,P,NA,,OTOLITH #125,13769,2,ch2017-0418,42,1.2,,Y,125
2017,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2017-09-18,4,M,3,NA,71.2,P,NA,,,13769,3,ch2017-0418,52,1.3,,,
2017,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2017-09-18,4,F,1,100,66,P,NA,,,13769,4,ch2017-0418,52,1.3,,,
2017,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2017-09-18,4,F,1,100,65.5,P,NA,,,13769,5,ch2017-0418,52,1.3,,,
2017,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2017-09-18,4,F,1,100,64.8,P,NA,,,13770,1,ch2017-0418,52,1.3,,,
2017,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2017-09-18,4,F,1,100,65.4,P,NA,,,13770,2,ch2017-0418,52,1.3,,,
2017,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2017-09-18,4,F,1,100,73.8,P,NA,,,13770,3,ch2017-0418,52,1.3,,,
2017,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2017-09-18,5,M,1,NA,74.1,P,NA,,,13770,4,ch2017-0418,42,1.2,,,
2017,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2017-09-18,5,M,1,NA,66.6,P,NA,,,13770,5,ch2017-0418,3M,M3,RG,,
2017,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2017-09-18,5,M,1,NA,67.7,P,NA,,,13772,1,ch2017-0418,3M,M3,RG,,
2017,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2017-09-18,5,F,1,100,66.5,P,NA,,PREDATOR AFFECTED,13772,2,ch2017-0418,42,1.2,,,
2017,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2017-09-18,5,M,1,NA,73.3,P,NA,,,13772,3,ch2017-0418,52,1.3,,,
2017,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2017-09-18,5,M,1,NA,56.9,P,NA,,,13772,4,ch2017-0418,42,1.2,,,
2017,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2017-09-18,5,F,1,NK,71.2,P,NA,,PREDATOR AFFECTED,13772,5,ch2017-0418,42,1.2,,,
2017,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2017-09-18,5,M,1,NA,73,P,NA,,,13773,1,ch2017-0418,52,1.3,,,
2017,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2017-09-18,5,M,2,NA,71.5,P,NA,,,13773,2,ch2017-0418,52,1.3,,,
2017,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2017-09-18,4,M,1,NA,53,P,NA,,,13773,3,ch2017-0418,42,1.2,,,
2017,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2017-09-18,4,F,2,50,68.6,P,NA,,,13773,4,ch2017-0418,52,1.3,,,
2017,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2017-09-18,4,F,1,100,67.2,P,NA,,,13773,5,ch2017-0418,52,1.3,,,
2017,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2017-09-18,4,F,1,100,63.8,P,NA,,,13774,1,ch2017-0418,62,1.4,,,
2017,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2017-09-18,4,M,1,NA,68.2,P,NA,,,13774,2,ch2017-0418,52,1.3,,,
2017,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2017-09-19,6,NK,3,NK,75.2,P,NA,,,13774,3,ch2017-0418,62,1.4,,,
2017,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2017-09-19,6,F,1,100,64.2,P,NA,,,13774,4,ch2017-0418,52,1.3,,,
2017,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2017-09-19,6,F,1,0,68.9,P,NA,,,13774,5,ch2017-0418,52,1.3,,,
2017,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2017-09-19,6,F,1,100,66.6,P,NA,,,13776,1,ch2017-0418,52,1.3,,,
2017,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2017-09-19,6,M,1,NA,53.5,P,NA,,,13776,2,ch2017-0418,2M,M2,RG,,
2017,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2017-09-19,6,F,1,100,67,P,NA,,,13776,3,ch2017-0418,52,1.3,,,
2017,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2017-09-19,6,F,1,100,67.7,P,NA,,,13776,4,ch2017-0418,52,1.3,,,
2017,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2017-09-19,6,F,1,100,61.8,P,NA,,,13776,5,ch2017-0418,3M,M3,RG,,
2017,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2017-09-19,6,M,1,NA,49.8,P,NA,,,13775,1,ch2017-0418,42,1.2,,,
2017,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2017-09-19,6,M,1,NA,52.1,P,NA,,,13775,2,ch2017-0418,2M,M2,RG,,
2017,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2017-09-19,6,M,1,NA,59,P,NA,,,13775,3,ch2017-0418,42,1.2,,,
2017,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2017-09-19,6,M,1,NA,75.4,P,NA,,,13775,5,ch2017-0418,52,1.3,,,
2017,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2017-09-19,6,M,1,NA,79.4,P,NA,,,13775,4,ch2017-0418,62,1.4,,,
2017,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2017-09-19,6,M,1,NA,56.5,P,NA,,,13777,2,ch2017-0418,42,1.2,,,
